rank,compound,z_promote_muscle_max,z_promote_muscle_median,n_signatures_dn,cell_lines_dn,protein_targets_dn,z_mimic_atrophy_max,z_mimic_atrophy_median,gmt_overlap_count,gmt_best_p,gmt_n_signatures,gmt_directions,gmt_overlapping_genes,anti_mimic_score,gmt_evidence,z_promote_norm,anti_mimic_norm,gmt_evidence_norm,reversal_score,compound_name,clinical_phase,moa,target,disease_area,indication
495,Lenalidomide,2.4785,2.4785,1,HA1E,CRBN|CUL4A|DDB1|RBX1|TNF,3.6701,3.6701,0.0,1.0,0.0,,,0.21412817712682813,-0.0,-0.6093013109277476,-1.0040643312481377,-0.07709312585630698,-0.6212885800095764,Lenalidomide,Launched,anticancer agent,TNF,hematologic malignancy,multiple myeloma|mantle cell lymphoma (MCL)|myelodysplastic diseases (MDS)
496,Enzastaurin,2.4991,2.4656000000000002,2,"A375,PHH",PRKCB,4.644,2.9145,0.0,1.0,0.0,,,0.1771793054571226,-0.0,-0.5731251500412418,-1.1008574554946222,-0.07709312585630698,-0.6322384368402689,Enzastaurin,Phase 3,PKC inhibitor,AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG,,
497,TRAVOPROST,2.4119,2.4119,1,PC3,PTGFR,2.7121,2.7121,0.0,1.0,0.0,,,0.26938929446943777,-0.0,-0.7262591902986839,-0.8592995263913673,-0.07709312585630698,-0.6363380782380135,TRAVOPROST,Launched,prostanoid receptor agonist,PTGFR,ophthalmology,ocular hypertension|glaucoma
498,CP-724714,2.4597,2.4597,1,MCF10A,ERBB2,3.6505,3.2681,0.0,1.0,0.0,,,0.21503064186646598,-0.0,-0.642316448047471,-1.0017001891857575,-0.07709312585630698,-0.637086905950724,CP-724714,Phase 2,EGFR inhibitor|protein tyrosine kinase inhibitor,ERBB2,,
499,EVP-6124 (hydrochloride),2.3891,2.3891,1,A375,CHRFAM7A|CHRNA7,2.454,2.454,0.0,1.0,0.0,,,0.2895193977996526,-0.0,-0.7662988246779238,-0.8065656943503312,-0.07709312585630698,-0.6405377458153225,EVP-6124 (hydrochloride),,,,,
500,Nimodipine,2.4462,2.4462,1,T3M10,CACNA1C|CACNA1D|CACNA1F|CACNA1S|NR3C2,3.4485,2.89945,0.0,1.0,0.0,,,0.22479487467685735,-0.0,-0.6660241262983366,-0.9761213133803913,-0.07709312585630698,-0.641267082334547,Nimodipine,Launched,calcium channel blocker,CFTR|NR3C2,hematology,hemorrhage
501,CID 75037095,2.4126,2.4126,1,NPC,,2.8463,2.7386999999999997,0.0,1.0,0.0,,,0.25999012037542574,-0.0,-0.7250299032782692,-0.883922076006109,-0.07709312585630698,-0.6431101996122286,CID 75037095,,,,,
502,Ethacrynic acid,2.4405,2.4405,1,HT29,SLC12A1,3.3891,2.82555,0.0,1.0,0.0,,,0.22783714201089061,-0.0,-0.6760340348931466,-0.9681516367232408,-0.07709312585630698,-0.6438811336348069,Ethacrynic acid,,,,,
503,STK219801,2.4419,2.4419,1,MDST8,,3.4972,2.7097,0.0,1.0,0.0,,,0.22236057991639244,-0.0,-0.6735754608523163,-0.982498314478247,-0.07709312585630698,-0.6469558499408936,STK219801,,,,,
504,MFCD00671792,2.4385,2.4385,1,SKB,DRD1,3.5292,2.9215,0.0,1.0,0.0,,,0.22078954340722426,-0.0,-0.6795462835229049,-0.986613880804251,-0.07709312585630698,-0.6511759311739891,MFCD00671792,,,,,
505,Tyrphostin AG-1478,2.4341,2.4341,1,ASC.C,EGFR,3.4416,2.7126,0.0,1.0,0.0,,,0.22514409221902015,-0.0,-0.6872732305083721,-0.9752064855271951,-0.07709312585630698,-0.651617186083606,Tyrphostin AG-1478,,,,,
506,Meisoindigo,2.4434,2.4434,1,YAPC,,3.6788,3.19935,0.0,1.0,0.0,,,0.21373001624348123,-0.0,-0.6709412743799978,-1.0051073735417264,-0.07709312585630698,-0.6524214744237782,Meisoindigo,Phase 3,STAT inhibitor,STAT3,,
507,AC1N9M1C,2.4015,2.4015,1,MCF7,,2.8388,2.8388,0.0,1.0,0.0,,,0.26049807231426486,-0.0,-0.7445228831734251,-0.8825914195366285,-0.07709312585630698,-0.6524574926189624,AC1N9M1C,,,,,
508,Romidepsin,2.4155,2.4155,1,YAPC,,3.1563,2.63,0.0,1.0,0.0,,,0.24059860934003802,-0.0,-0.7199371427651197,-0.9347210544905936,-0.07709312585630698,-0.6558035129009993,Romidepsin,Launched,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,hematologic malignancy,cutaneous T-cell lymphoma (CTCL)
509,Gemcitabine,2.3745,2.3745,1,SKM1,POLA1|POLD1|POLE|RRM1|RRM2|RRM2B,2.5232,2.42315,0.0,1.0,0.0,,,0.2838328792007266,-0.0,-0.7919382396751564,-0.8214623847336284,-0.07709312585630698,-0.6578264604289281,Gemcitabine,Launched,ribonucleotide reductase inhibitor,CMPK1|RRM1|RRM2|TYMS,oncology,ovarian cancer|breast cancer|non-small cell lung cancer (NSCLC)|pancreatic cancer
510,"2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",2.4631,2.4631,1,NEU,ALOX5,4.5879,3.5768,0.0,1.0,0.0,,,0.17895810590740707,-0.0,-0.6363456253768833,-1.0961976202895527,-0.07709312585630698,-0.6624507239465689,"2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",,,,,
511,Nifekalant,2.3866,2.3866,1,MCF7,,2.8049,2.8049,0.0,1.0,0.0,,,0.26281899655707114,-0.0,-0.770689135465121,-0.876511409553947,-0.07709312585630698,-0.663716615770006,Nifekalant,Launched,potassium channel blocker,,cardiology,ventricular arrhythmias|ventricular tachycardia (VT)
512,CLONAZEPAM,2.4258,2.4258,1,MCF7,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ,3.7155,3.27445,0.0,1.0,0.0,,,0.21206658890891739,-0.0,-0.7018490623218667,-1.0094649715249266,-0.07709312585630698,-0.6691826477896727,CLONAZEPAM,,,,,
513,Glyburide,2.3747,2.3747,1,VCAP,ABCC8|CFTR|KCNJ11|KCNJ5|KCNJ8,2.7371,2.5564,0.0,1.0,0.0,,,0.2675871665194937,-0.0,-0.7915870148121807,-0.8640204714888604,-0.07709312585630698,-0.6704182740240099,Glyburide,Launched,ATP channel blocker|insulin secretagogue|sulfonylurea,ABCA1|ABCB11|ABCC8|ABCC9|CFTR|CPT1A|KCNJ1|KCNJ11|KCNJ5|KCNJ8|SLCO2B1,endocrinology,diabetes mellitus|hyperglycemia
514,Cobicistat (GS-9350),2.3631,2.3631,1,HA1E,CYP3A4|CYP3A43|CYP3A5|CYP3A7|CYP3A7-CYP3A51P,2.5709,2.5709,0.0,1.0,0.0,,,0.2800414461340278,-0.0,-0.8119580568647756,-0.831394613657363,-0.07709312585630698,-0.6708160377008581,Cobicistat (GS-9350),,,,,
515,CC-401,2.3869,2.3869,1,HUVEC,,2.9769,2.7393,0.0,1.0,0.0,,,0.25145213608589606,-0.0,-0.7701622981706577,-0.9062886094563999,-0.07709312585630698,-0.6723863570935102,CC-401,Phase 1,JNK inhibitor,MAPK8,,
516,Decitabine,2.3593,2.3593,1,NEU,DNMT1|DNMT3A,2.5652,2.5438,0.0,1.0,0.0,,,0.28048917311791766,-0.0,-0.8186313292613155,-0.8302217255116152,-0.07709312585630698,-0.6738008074554037,Decitabine,Launched,DNA methyltransferase inhibitor,DNMT1|DNMT3A,hematologic malignancy|hematology,myelodysplastic diseases (MDS)|anemia|chronic myeloid leukemia (CML)
517,Carfilzomib (PR-171),2.3731,2.3731,1,HT29,ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1,2.8052,2.4849,0.0,1.0,0.0,,,0.26279827604330913,-0.0,-0.7943968137159867,-0.8765656900548766,-0.07709312585630698,-0.6755867390457178,Carfilzomib (PR-171),,,,,
518,CHEMBL2132289,2.3685,2.3685,1,SKL.C,RPS6KA3,2.7441,2.6042,0.0,1.0,0.0,,,0.26708688336315806,-0.0,-0.8024749855644296,-0.8653310384296453,-0.07709312585630698,-0.6762554294823697,CHEMBL2132289,,,,,
519,Selumetinib,2.3899,2.3899,1,LNCAP,MAP2K1|MAP2K2,3.1376,3.1376,0.0,1.0,0.0,,,0.2416860015467904,-0.0,-0.7648939252260208,-0.9318724671260398,-0.07709312585630698,-0.6774273279220837,Selumetinib,Phase 3,MEK inhibitor,MAP2K1,,
520,AM-580,2.4532,2.42155,2,"A549,PHH",RARA,4.8658,3.45015,0.0,1.0,0.0,,,0.17047972996010774,-0.0,-0.6537312560941847,-1.11840800072583,-0.07709312585630698,-0.6778066534361027,AM-580,Preclinical,retinoid receptor agonist,RARA,,
521,CHEMBL3188197,2.3508,2.3508,1,PC3,,2.516,2.516,0.0,1.0,0.0,,,0.2844141069397042,-0.0,-0.8335583859377867,-0.819939771289373,-0.07709312585630698,-0.6781797495269666,CHEMBL3188197,,,,,
522,Acifran,2.3683,2.3683,1,HELA,,2.8037,2.7383,0.0,1.0,0.0,,,0.2629019112968951,-0.0,-0.8028262104274054,-0.8762942019275439,-0.07709312585630698,-0.6797199909632272,Acifran,Phase 3,cholesterol inhibitor,HCAR2|HCAR3,,
523,Bupropion,2.4175,2.4175,1,HEPG2,SLC6A2|SLC6A3,3.9239,3.2323500000000003,0.0,1.0,0.0,,,0.2030910457157944,-0.0,-0.7164248941353623,-1.0329777563059557,-0.07709312585630698,-0.6835243991307292,Bupropion,Launched,dopamine reuptake inhibitor,SLC6A2|SLC6A3,neurology/psychiatry,depression
524,Infigratinib,2.3925,2.3925,1,MCF7,FGFR1|FGFR2|FGFR3|FGFR4,3.3388,2.7508,0.0,1.0,0.0,,,0.2304784733105928,-0.0,-0.7603280020073353,-0.9612322722848994,-0.07709312585630698,-0.6839523078603988,Infigratinib,,,,,
525,Quinoclamine,2.4112,2.4112,1,MCF7,,3.8106,3.0742000000000003,0.0,1.0,0.0,,,0.2078742776368852,-0.0,-0.7274884773190994,-1.020447361175717,-0.07709312585630698,-0.6852970721835261,Quinoclamine,,,,,
526,S18986,2.3522,2.349,2,"A375,HA1E",,2.6629,2.6629,0.0,1.0,0.0,,,0.27300772611864915,-0.0,-0.8310998118969566,-0.8498205006898413,-0.07709312585630698,-0.6859146813266921,S18986,Phase 2,glutamate receptor modulator,GRIA1|GRIA2|GRIA3|GRIA4,,
527,Foretinib,2.4111,2.4111,1,MDAMB231,FLT1|FLT3|FLT4|KDR|KIT|MET|PDGFRA|PDGFRB|TEK,3.8427,2.9917999999999996,0.0,1.0,0.0,,,0.2064963759886014,-0.0,-0.7276640897505877,-1.0240569816976643,-0.07709312585630698,-0.6864677645558546,Foretinib,Phase 2,VEGFR inhibitor,FLT1|FLT4|KDR|MET,,
528,BRD-K16257790,2.3386,2.3386,1,VCAP,,2.4887,2.4887,0.0,1.0,0.0,,,0.28663972253274855,-0.0,-0.8549831025793097,-0.8141094366434822,-0.07709312585630698,-0.6871430074539608,BRD-K16257790,,,,,
529,Colforsin,2.3896,2.3896,1,MCF7,ADCY2,3.3743,2.5444,0.0,1.0,0.0,,,0.22860800585236496,-0.0,-0.765420762520484,-0.96613224299853,-0.07709312585630698,-0.6879686793310623,Colforsin,Phase 2,adenylyl cyclase activator,ADCY2|ADCY5,,
530,Entinostat,2.3688,2.3688,1,HCC515,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,3.0154,2.4564,0.0,1.0,0.0,,,0.24904119141305975,-0.0,-0.8019481482699664,-0.9126044414892515,-0.07709312585630698,-0.6901740317530201,Entinostat,Phase 3,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC9,,
531,Genistein,2.3676,2.3676,1,VCAP,CFTR|ESR2,3.0551,2.6018,0.0,1.0,0.0,,,0.24660304308155165,-0.0,-0.8040554974478209,-0.9189915375958022,-0.07709312585630698,-0.6931438351739125,Genistein,Phase 2/Phase 3,tyrosine kinase inhibitor,CFTR|ESR1|ESR2|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5,,
532,AC1MFIS3,2.3618,2.3618,1,NPC,,2.9696,2.92245,0.0,1.0,0.0,,,0.2519145505844418,-0.0,-0.8142410184741183,-0.9050772451578845,-0.07709312585630698,-0.6940623079556858,AC1MFIS3,,,,,
533,LY-294002,2.3925,2.3691500000000003,2,"MCF7,NPC",MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PRKDC,3.621,2.7695,0.0,1.0,0.0,,,0.2164033758926639,-0.0,-0.7603280020073353,-0.9981041060267664,-0.07709312585630698,-0.6950138579829589,LY-294002,,,,,
534,Tizanidine,2.3884,2.3884,1,HA1E,ADRA2A|ADRA2B|ADRA2C,3.5941,2.4193,0.0,1.0,0.0,,,0.2176704904116149,-0.0,-0.7675281116983392,-0.9947847090458862,-0.07709312585630698,-0.6976180937341968,Tizanidine,Launched,adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C|NISCH,neurology/psychiatry,spasms
535,Necrostatin,2.354,2.354,1,HA1E,RIPK1,2.932,2.56,0.0,1.0,0.0,,,0.254323499491353,-0.0,-0.8279387881301741,-0.8987666413339179,-0.07709312585630698,-0.6990180116365238,Necrostatin,,,,,
536,Amonafide,2.3334,2.3334,1,A375,TOP2A,2.6855,2.6855,0.0,1.0,0.0,,,0.271333604666938,-0.0,-0.8641149490166798,-0.8542061135206667,-0.07709312585630698,-0.7037379337358013,Amonafide,Phase 3,topoisomerase inhibitor,TOP2A|TOP2B,,
537,SCHEMBL1564574,2.3563,2.3563,1,HME1,CHEK1|CHEK2,3.0764,2.75435,0.0,1.0,0.0,,,0.2453144931802571,-0.0,-0.8238997022059525,-0.922367087783335,-0.07709312585630698,-0.704078602609238,SCHEMBL1564574,,,,,
538,SCHEMBL6874948,2.393,2.393,1,HS578T,LCK,4.2291,2.84915,0.0,1.0,0.0,,,0.19123749784857816,-0.0,-0.7594499398498963,-1.06402990701111,-0.07709312585630698,-0.7143525671995425,SCHEMBL6874948,,,,,
539,ZINC6718453,2.3429,2.3429,1,ASC.C,,3.0925,2.9001,0.0,1.0,0.0,,,0.24434941967012833,-0.0,-0.8474317680253299,-0.9248952429326429,-0.07709312585630698,-0.7166030820637193,ZINC6718453,,,,,
540,Bafilomycin A1,2.3382,2.3382,1,FIBRNPC,,3.0207,3.0207,0.0,1.0,0.0,,,0.24871291068719378,-0.0,-0.8556855523052612,-0.9134644222045089,-0.07709312585630698,-0.7173007279852446,Bafilomycin A1,,,,,
541,Risperidone,2.3407,2.3407,1,A375,ADRA1A|ADRA1B|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1D|HTR2A|HTR2C,3.0756,2.9452,0.0,1.0,0.0,,,0.2453626459907744,-0.0,-0.8512952415180639,-0.9222409442568728,-0.07709312585630698,-0.7177385292073551,Risperidone,Launched,dopamine receptor antagonist|serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7,neurology/psychiatry,schizophrenia|bipolar disorder|irritability
542,AC1OCDAW,2.3515,2.3515,1,HCC515,TOP2A,3.2969,3.2969,0.0,1.0,0.0,,,0.23272591868556403,-0.0,-0.8323290989173713,-0.9553447512433533,-0.07709312585630698,-0.718186600002953,AC1OCDAW,,,,,
543,1166227-08-2,2.348,2.348,1,NPC,,3.2408,3.1371,0.0,1.0,0.0,,,0.23580456517638182,-0.0,-0.838475534019448,-0.9472797739157491,-0.07709312585630698,-0.71884032435571,1166227-08-2,,,,,
544,CHEMBL3182395,2.3664,2.3664,1,ASC,MAP2K5|MAPK7,3.6837,3.1052,0.0,1.0,0.0,,,0.21350641586779684,-0.0,-0.8061628466256754,-1.0056931283419988,-0.07709312585630698,-0.7202079869866986,CHEMBL3182395,,,,,
545,amcinonide,2.3857,2.3857,1,SKL,,4.2261,2.8286,0.0,1.0,0.0,,,0.1913472761715237,-0.0,-0.7722696473485122,-1.0637423261900387,-0.07709312585630698,-0.7206761467025291,amcinonide,Launched,glucocorticoid receptor agonist,NR3C1,dermatology,corticosteroid-responsive dermatoses
546,"376348-65-1, Uk-427857, uk427857",2.3454,2.3454,1,HELA,CCR5,3.235,2.93635,0.0,1.0,0.0,,,0.23612750885478162,-0.0,-0.8430414572381327,-0.946433774398703,-0.07709312585630698,-0.7208694861099386,"376348-65-1, Uk-427857, uk427857",,,,,
547,SPOX1_002925,2.375,2.375,1,PHH,,4.0056,3.77605,0.0,1.0,0.0,,,0.19977625059932874,-0.0,-0.7910601775177167,-1.0416613604611202,-0.07709312585630698,-0.7234471220684557,SPOX1_002925,,,,,
548,BRD-K63423329,2.375,2.375,1,PC3,,4.1207,3.26655,0.0,1.0,0.0,,,0.19528580076942603,-0.0,-0.7910601775177167,-1.0534247688865186,-0.07709312585630698,-0.7269761445960753,BRD-K63423329,,,,,
549,SA-1921902,2.3505,2.3505,1,MCF7,,3.5609,3.5609,0.0,1.0,0.0,,,0.21925497160648116,-0.0,-0.8340852232322508,-0.9906339223444169,-0.07709312585630698,-0.7296514134907118,SA-1921902,,,,,
550,WZ-7043,2.3524,2.3524,1,VCAP,CSF1R,3.6205,2.8567,0.0,1.0,0.0,,,0.21642679363705228,-0.0,-0.8307485870339808,-0.9980427597247081,-0.07709312585630698,-0.7302057466056642,WZ-7043,,,,,
551,Sarsasapogenin,2.345,2.345,1,PC3,,3.4654,3.4654,0.0,1.0,0.0,,,0.22394410355175348,-0.0,-0.8437439069640842,-0.9783500362478617,-0.07709312585630698,-0.7307955895276619,Sarsasapogenin,,,,,
552,Dexniguldipine,2.3629,2.3629,1,HT29,,4.0145,2.9922,0.0,1.0,0.0,,,0.1994216771363047,-0.0,-0.8123092817277521,-1.0425902189542235,-0.07709312585630698,-0.7343503317214044,Dexniguldipine,Phase 2,calmodulin antagonist,ADORA3,,
553,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",2.3526,2.3526,1,PC3,HSP90AA1,3.8207,2.685,0.0,1.0,0.0,,,0.20743875370796772,-0.0,-0.830397362171005,-1.0215882815843527,-0.07709312585630698,-0.7370937907320696,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",,,,,
554,Vandetanib,2.3431,2.3431,1,MCF7,EGFR|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FLT1|FLT4|KDR|PTK6|RET|SRC|TEK,3.6641,3.228,0.0,1.0,0.0,,,0.21440363628567144,-0.0,-0.8470805431623543,-1.0033427245689108,-0.07709312585630698,-0.7399617141231117,Vandetanib,Launched,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,EGFR|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|FLT1|FLT4|KDR|PTK6|RET|SRC|TEK|VEGFA,oncology,medullary thyroid cancer (MTC)
555,Siramesine (hydrochloride),2.3366,2.3366,1,HT29,,3.5181,3.0372,0.0,1.0,0.0,,,0.22133197583054823,-0.0,-0.858495351209068,-0.9851928975218531,-0.07709312585630698,-0.7402241700323513,Siramesine (hydrochloride),,,,,
556,Orphenadrine,2.3321,2.3321,1,YAPC,GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC6A2,3.4783,3.0408999999999997,0.0,1.0,0.0,,,0.22329901971730345,-0.0,-0.8663979106260227,-0.9800399303343571,-0.07709312585630698,-0.7426295595845798,Orphenadrine,Launched,acetylcholine receptor antagonist,,neurology/psychiatry,muscle pain
557,PCL2_000057,2.4025,2.4025,1,NPC,,6.2098,4.4191,0.0,1.0,0.0,,,0.13870010263807594,-0.0,-0.7427667588585464,-1.2016595122573837,-0.07709312585630698,-0.7472998582777497,PCL2_000057,,,,,
558,DG-041,2.3405,2.3405,1,VCAP,PTGER3,3.9645,3.7058,0.0,1.0,0.0,,,0.20143015409406786,-0.0,-0.8516464663810397,-1.0373287116081586,-0.07709312585630698,-0.7524404718442288,DG-041,,,,,
559,PDK1 Inhibitor,2.3395,2.3395,1,A549,PDPK1,4.772,2.4965,0.0,1.0,0.0,,,0.17325017325017325,-0.0,-0.8534025906959184,-1.111150408017985,-0.07709312585630698,-0.775465042924616,PDK1 Inhibitor,,,,,
