"gene","combined_log2FC","combined_se","combined_pvalue","n_studies","I2","combined_padj","direction"
"EIF1AY",-0.0500492073224411,0.0513454014152584,0.329681604920269,9,0,1,"down"
"EIF1B-AS1",-0.0793191225610154,0.0772421075909856,0.30447241787651,2,0,1,"down"
"EIF1P5",0.000625,17.1370804452838,0.999970900653003,1,NA,1,"up"
"EIF2A",-0.01108104879787,0.0578411375372498,0.848073327285836,6,39.9614308890838,1,"down"
"EIF2AK1",0.0419107312516492,0.0732104319421922,0.567004018182884,8,80.6205241267477,1,"up"
"EIF2AK3",-0.00522360138147443,0.0389607376178272,0.893344476148453,9,14.7889512500125,1,"down"
"EIF2AP1",-0.00116666666666667,0.314265591279119,0.997037972948246,1,NA,1,"down"
"EIF2AP3",-5e-04,11.443977273885,0.999965139542772,1,NA,1,"down"
"EIF2B1",0.0201199422990474,0.0459866183901136,0.661736213829447,10,21.0598720364404,1,"up"
"EIF2B2",0.018112310168903,0.0432400031219247,0.675304888068598,9,22.2884464486115,1,"up"
"EIF2B5",0.00652646279692732,0.0580213981869664,0.910439876156263,9,43.9223225275964,1,"up"
"EIF2B5-IT1",1.18650263212794,100,0.998150314615645,1,NA,1,"up"
"EIF2D",-0.0435826037397355,0.0389945100660998,0.263712236777741,8,0,1,"down"
"EIF2S1",0.0125737792866102,0.0745426766924347,0.866049189089901,9,66.8495733700946,1,"up"
"EIF2S2",0.018913875224337,0.0530448245340926,0.721418226256303,10,53.759234745553,1,"up"
"EIF2S3",0.048888275135012,0.0565958144519586,0.387689898472792,9,64.8866611914977,1,"up"
"EIF2S3B",-0.0493851275092057,0.126392900330878,0.695998987998168,3,20.0595861086665,1,"down"
"EIF2S3L",0.922327513053085,4.24555980507615,0.828017256782626,1,NA,1,"up"
"EIF3CL",0.149758321784155,0.170066057853463,0.378540244559916,2,48.7551622171122,1,"up"
"EIF3E",0.00354620693052968,0.0501332124227069,0.94360812247448,8,23.9214045176189,1,"up"
"EIF3EP3",-0.0654816437250003,0.302977667426155,0.828888781360013,2,7.45958892837378,1,"down"
"EIF3F",-0.0308466156312637,0.0706951530463051,0.662595271479338,8,68.4238701577721,1,"down"
"EIF3FP3",-0.185497513665663,0.253798019291621,0.464848560463097,2,52.7714894817482,1,"down"
"EIF3H",-0.00227333526538694,0.0215645611930473,0.916042575320723,8,0,1,"down"
"EIF3I",-0.00146210413355672,0.0733196631123864,0.984090038726933,9,82.8646842999148,1,"down"
"EIF3J-AS1",0.872356782869566,5.01070386211033,0.861787933369991,1,NA,1,"up"
"EIF3K",-0.0384519847025955,0.0524469448758792,0.463461051089006,8,41.5217037726512,1,"down"
"EIF3KP1",0.000625,7.62384969483404,0.999934589758468,1,NA,1,"up"
"EIF3L",0.0845449547803044,0.0949195895591521,0.373089703106424,6,82.1187728824287,1,"up"
"EIF3LP1",0.10541142044728,0.18541490399873,0.569684348372882,2,0,1,"up"
"EIF3LP2",-0.0538490830172024,0.0623021943511927,0.387411682110172,2,69.5878698287521,1,"down"
"EIF3LP3",-0.0136870218072249,0.150728615317292,0.927646957713595,2,0,1,"down"
"EIF3M",-0.0667499585398233,0.0707840560766396,0.345676613070263,9,65.0504268783319,1,"down"
"EIF4A1",0.0736507113301615,0.0877965130962656,0.401536828287829,7,48.3866855590394,1,"up"
"EIF4A1P10",0.00373531816688398,0.0818029626425305,0.963579346961654,2,0,1,"up"
"EIF4A1P4",-0.00290909090909091,0.374057920003504,0.993794823742009,1,NA,1,"down"
"EIF4A1P7",-0.00184615384615385,62.4459541061066,0.999976411319651,1,NA,1,"down"
"EIF4A1P9",NA,NA,1,0,NA,1,NA
"EIF4A2",-0.0592950413599219,0.071564162191645,0.407354702648829,9,73.9570939526469,1,"down"
"EIF4A2P2",NA,NA,1,0,NA,1,NA
"EIF4A3",-0.00436316124400773,0.0610304843914582,0.943006584453285,9,58.9883722468799,1,"down"
"EIF4B",0.0397302972241823,0.0403470477576637,0.3247646416848,9,21.132704976806,1,"up"
"EIF4BP3",-0.0347536866112998,0.221195964001817,0.875152496207203,3,5.57244714968699,1,"down"
"EIF4E",-0.0193596329345734,0.0816502284406717,0.81257575612846,10,58.4588085209565,1,"down"
"EIF4E3",-0.0240834048434583,0.0576318691515853,0.676032326654439,8,61.2109029042195,1,"down"
"EIF4EBP2",0.0298859490718253,0.0949169512833841,0.752864771198839,7,66.0678036841548,1,"up"
"EIF4G2",-0.00605427660409506,0.07502112095137,0.935679772034666,9,49.6457669638445,1,"down"
"EIF5",-0.0503463501816756,0.0544775913716912,0.355399775510673,10,54.8219707323607,1,"down"
"ELAC1",-0.0470678725089973,0.0554653478065111,0.396104124146369,7,0,1,"down"
"ELANE",-0.00765498222283637,0.0525202429328062,0.88411639133309,7,21.8468256811097,1,"down"
"ELAPOR1",0.0110584608313402,0.0135423517391957,0.414166493902027,3,0,1,"up"
"ELAPOR2",-0.326574525665526,0.438209577960807,0.456122204601485,3,71.7766704156754,1,"down"
"ELAVL1",-0.0428937331065567,0.055140212634868,0.436626239375817,9,32.6979873453624,1,"down"
"ELAVL3",-0.0667335951420576,0.0575568036682809,0.24627734235462,5,22.6447065768171,1,"down"
"ELAVL4",-0.009579736161188,0.0643653498406682,0.881684821343471,8,14.9065524782786,1,"down"
"ELF1",-0.0100997101318233,0.0761439785936836,0.894478378879456,9,63.5878068110607,1,"down"
"ELF2",0.0269392580524639,0.0211103919735402,0.201915368832724,7,0,1,"up"
"ELF3",-0.0329643263695787,0.0806449044414251,0.682716568575359,6,0,1,"down"
"ELF4",0.0789980109271793,0.061606702538955,0.199738929152795,8,56.8562080532322,1,"up"
"ELF5",0.0775239832131023,0.093142010087261,0.405228190783333,1,NA,1,"up"
"ELFN1",-0.0154795425351175,0.0822628731733342,0.850742076866803,5,0,1,"down"
"ELFN2",-0.320002340031246,0.484168107016856,0.508655731506895,4,18.5086868595193,1,"down"
"ELK2BP",NA,NA,1,0,NA,1,NA
"ELK3",0.00368268288620422,0.125345215691882,0.976561266238643,8,70.7043666511792,1,"up"
"ELL",-0.0476628792403816,0.0781728586517517,0.542053034137537,8,63.6615979140925,1,"down"
"ELL2",-0.0238352852378487,0.109883743305466,0.828275629753677,8,36.4854951157318,1,"down"
"ELMO1",0.0714559612881735,0.0584205389869661,0.221280292597693,9,0,1,"up"
"ELMO2",0.024173815024176,0.0301707081765283,0.422995849341239,8,0,1,"up"
"ELMOD1",-0.380335897882242,0.46064864635584,0.409001008795478,4,82.1150090158637,1,"down"
"ELMOD3",-0.0814807377975409,0.086521353895945,0.346325072229287,8,52.472880793713,1,"down"
"ELMSAN1",0.0234188640652001,0.0563539540167706,0.677726612873677,1,NA,1,"up"
"ELN-AS1",-0.001625,36.0514238742444,0.999964035750283,1,NA,1,"down"
"ELOA",-0.0186104525971408,0.0471199207486152,0.69287289869464,3,49.5637246388943,1,"down"
"ELOA-AS1",-0.0354780876443028,0.34405523536702,0.917869780864752,2,0,1,"down"
"ELOA2",-0.0164730631374157,0.0693362416579112,0.812205087074714,1,NA,1,"down"
"ELOB",-0.0281907525934696,0.0976601896742411,0.772840304125647,3,85.656447900757,1,"down"
"ELOBP1",-0.000692307692307692,100,0.99999999724273,1,NA,1,"down"
"ELOBP2",-0.00138461538461538,15.8719768559053,0.999930395359906,1,NA,1,"down"
"ELOF1",-0.0310359570073271,0.0610853146592346,0.611400336364082,8,92.8190242349948,1,"down"
"ELOVL1",0.0363866021653346,0.0854624084082698,0.670281652297321,8,48.9198840272528,1,"up"
"ELOVL2",0.0387795642768295,0.0714959631238774,0.587541497316951,7,39.2926194366908,1,"up"
"ELOVL2-AS1",0.00917229829339394,0.0483387461996271,0.849504694447845,1,NA,1,"up"
"ELOVL3",0.0672240305970236,0.078389614532836,0.391133830203156,8,22.2427091312086,1,"up"
"ELOVL4",-0.127611065741728,0.110587977882724,0.248527828928478,9,46.0106143134402,1,"down"
"ELOVL5",-0.0804906244174727,0.0786674832807056,0.306224977516381,8,58.2618798493353,1,"down"
"ELOVL6",0.0331619780999753,0.119364639807623,0.781149933850274,8,52.8719404328418,1,"up"
"ELOVL7",-0.0292655384371033,0.0344776807256901,0.395978336401048,8,0,1,"down"
"ELP1",0.0475414872949,0.16038621476999,0.766910279417494,3,61.1916551739547,1,"up"
"ELP3",-0.0323255996570779,0.0501704657295722,0.519370983557754,9,52.1279163034977,1,"down"
"ELP4",-0.0169965746322643,0.0498534062347966,0.733155481616679,9,43.9750552644855,1,"down"
"ELP5",-0.017150275953496,0.0835545797450847,0.837370275792369,7,68.8062883012592,1,"down"
"ELP6",-0.00396432733821235,0.0127605085390478,0.756050305390112,6,0,1,"down"
"ELSPBP1",0.115433204777993,0.129276139975084,0.371900206946744,1,NA,1,"up"
"ELTD1",0.266188724877636,18.0409247360298,0.988227866863792,1,NA,1,"up"
"EMB",-0.0218913897669729,0.0729792964554594,0.764202231736386,8,50.2069141796113,1,"down"
"EMBP1",0.0516715903341123,0.053705704072469,0.335986912784368,3,0,1,"up"
"EMC1",0.0050463933999447,0.0537026452459095,0.925133641208525,5,0,1,"up"
"EMC1-AS1",-0.0297224087883599,0.238488968190932,0.900818041627673,2,0,1,"down"
"EMC10",0.07935584267986,0.0954593177842678,0.405801146544102,8,85.7439766039594,1,"up"
"EMC2",-0.0629092727641828,0.0616634317690136,0.307631774650312,9,0,1,"down"
"EMC3",-0.0197643497502658,0.0825192048328728,0.810708498957779,9,76.1110864240468,1,"down"
"EMC3-AS1",NA,NA,1,0,NA,1,NA
"EMC4",0.031825383031136,0.0776817155088553,0.682033734914461,7,72.3011438643317,1,"up"
"EMC6",-0.0106516635433564,0.0698126189642613,0.878733405041372,8,82.4703335305669,1,"down"
"EMC7",-0.0242356440811124,0.0604290526059728,0.688376336626825,7,77.5636336482748,1,"down"
"EMC8",0.00615681677699513,0.0508487394865453,0.903626869660281,9,49.4346994591705,1,"up"
"EMC9",-0.0521297634495203,0.066694791540573,0.434439864351953,7,12.7411246993694,1,"down"
"EMCN",-0.0393584374348852,0.068566178717156,0.565953482508945,7,0,1,"down"
"EMD",0.070405968671344,0.0892834802633254,0.430365370385449,9,82.4254429317865,1,"up"
"EME1",-0.0118199451755277,0.0442619641880977,0.789434358095394,8,0,1,"down"
"EME2",0.0498487250141425,0.0520950695703792,0.338627877005463,6,17.0956728564969,1,"up"
"EMID1",0.0335605900899261,0.110478014832589,0.761298409976817,8,56.9735956813868,1,"up"
"EMILIN1",0.0330093190400496,0.143239882352354,0.817743803655159,9,64.4335270252672,1,"up"
"EML2",-0.0417382387749367,0.106116324561421,0.694079209342913,6,19.6259078832211,1,"down"
"EML2-AS1",-0.0534106299341381,0.0515268394051851,0.299941241149312,3,0,1,"down"
"EML4",0.05578756967157,0.0703885958542058,0.428031040663799,6,28.4722425371536,1,"up"
"EML5",0.0979583166966852,0.0781944797446232,0.210295855019256,8,0,1,"up"
"EML6",-0.00204332266447301,0.0932161236243067,0.982511554970229,9,63.9161075881612,1,"down"
"EMP1",-0.257415972053903,0.203669765712818,0.206269878386465,8,68.329011794776,1,"down"
"EMP3",0.132342055111546,0.159276747700318,0.406033651427124,8,86.8364584295047,1,"up"
"EMR1",0.51029308755363,1.73344171964678,0.768466439724321,1,NA,1,"up"
"EMR3",0.469469629537295,17.3455139615279,0.97840727918109,1,NA,1,"up"
"EMSY",-0.0534121116000983,0.0736699140033199,0.468440172659468,3,0,1,"down"
"EMSY-DT",-0.00369230769230769,0.0465412755432005,0.936766926883846,1,NA,1,"down"
"EMX2OS",-0.068707514771799,0.140288357663031,0.624304300114062,2,0,1,"down"
"EN1",0.0978592904762601,0.0898389754801071,0.276032926038131,8,44.5502069014804,1,"up"
"EN2",-0.0584459800260916,0.0504002688590625,0.246196925453018,8,0,1,"down"
"ENAH",0.13601441216598,0.190439949826473,0.475096374557048,9,73.112152175275,1,"up"
"ENC1",-0.0234273736728307,0.100785096194867,0.816189457455861,9,70.4393885356956,1,"down"
"ENDOD1",-0.0372986408740865,0.0725433681233282,0.607142610583154,10,42.632196664866,1,"down"
"ENDOV",0.0190110329436108,0.0721465902127288,0.792160882200315,4,40.5409087048219,1,"up"
"ENG",-6.67204166620633e-20,7.47654808928687e-14,0.999999287971003,9,55.7150631885006,1,"down"
"ENHO",-0.000632990370270886,0.00112558069665669,0.573865434794295,6,0,1,"down"
"ENKUR",0.000718854163031351,0.00542778299002706,0.894636484249378,6,0,1,"up"
"ENO1",0.0498088482650545,0.0912270706957764,0.585074469341714,9,84.5763260479854,1,"up"
"ENO1-AS1",0.0792507936062953,0.0976507707580635,0.417036309364296,4,0,1,"up"
"ENO1P1",-2.16958183122018,2.27205487578573,0.339629019848645,1,NA,1,"down"
"ENO2",0.0558436630913154,0.0582513178657929,0.337726121851986,10,38.9003288482313,1,"up"
"ENO3",0.0529029452835341,0.113226283852318,0.640333887316406,10,83.1247673074234,1,"up"
"ENO4",-0.195216665588636,1.03903302933741,0.850968352142722,3,13.6821161879575,1,"down"
"ENOPH1",0.0027408571647337,0.0228774384110176,0.904636732658817,7,0,1,"up"
"ENOSF1",-0.142790064347439,0.212418435010668,0.501449212157796,4,62.7624084768229,1,"down"
"ENOX1",0.0270754865368668,0.0703371599586828,0.700282920854671,5,0,1,"up"
"ENPEP",-0.155239064546431,0.219617992112925,0.479653793173493,8,81.9725227036579,1,"down"
"ENPP1",0.0134025391704064,0.0560098525670992,0.810881528200008,6,0,1,"up"
"ENPP2",0.0181894756617012,0.0846810136623094,0.829923308813388,9,46.7086611540231,1,"up"
"ENPP3",0.0262730681543939,0.0431376078057817,0.542489636464702,7,0,1,"up"
"ENPP5",-0.0449528868570985,0.0859687427203746,0.601045210360059,9,18.4722006361417,1,"down"
"ENPP7",-0.0249446186522704,0.0661935291327787,0.706289715500464,2,0,1,"down"
"ENPP7P2",NA,NA,1,0,NA,1,NA
"ENPP7P4",0.0903435874895626,0.082034635612718,0.270772245999682,1,NA,1,"up"
"ENPP7P5",0.893023353245006,1.86900021984943,0.632786830015293,1,NA,1,"up"
"ENPP7P8",2.09652871855426,1.9895967709187,0.291999434306232,1,NA,1,"up"
"ENSA",-0.0003185605223318,0.027243783797654,0.990670578931347,8,16.2499488000928,1,"down"
"ENTHD2",0.824643751143826,1.47817582129131,0.5769267803819,1,NA,1,"up"
"ENTPD1",0.010244005568061,0.0206790490326085,0.620331286551439,9,5.08745806342984,1,"up"
"ENTPD1-AS1",0.0235471673848847,0.0806439735770978,0.770294899928645,4,59.4607881658617,1,"up"
"ENTPD2",-0.0187056682712666,0.0556775941174279,0.736897999888869,7,0,1,"down"
"ENTPD3",-0.0805704346125649,0.0972957310820791,0.407614802481534,3,0,1,"down"
"ENTPD3-AS1",0.326479731033991,0.374193536172938,0.382941685651165,3,58.5331569849364,1,"up"
"ENTPD4",-0.0247540645817981,0.0540591540265138,0.647019263719942,6,33.4004084636946,1,"down"
"ENTPD6",-0.00752133950624394,0.0459006380766462,0.869840311402689,7,0,1,"down"
"ENTPD7",0.00687114072414808,0.0189822078541242,0.717368506542415,8,0,1,"up"
"ENTR1",-0.00669582795767935,0.102572976322241,0.947952121221312,3,76.3277678901682,1,"down"
"ENTREP3",0.00346153846153846,0.634728588924355,0.995648700164426,1,NA,1,"up"
"ENY2",-0.001273518298454,0.00126831440665477,0.315328970408906,9,0,1,"down"
"EOLA1",-0.0227493903867921,0.0186827789636372,0.223350807339851,2,0,1,"down"
"EOLA1-DT",0.387413898173373,0.671879730681431,0.56420160817548,1,NA,1,"up"
"EOLA2",0.00876171415052832,0.0211005811038639,0.677969381309101,2,0,1,"up"
"EOLA2-DT",0.0156892401330614,0.101259141894986,0.876867461337875,3,0,1,"up"
"EP300",-0.0297810554886502,0.0597467348145055,0.61816341708017,6,0,1,"down"
"EP400NL",0.486057766386664,8.19791616628677,0.952720803689823,1,NA,1,"up"
"EPAS1",-0.0838591925449028,0.122474010450298,0.493526871267402,7,77.5789893852682,1,"down"
"EPB41",-0.0750121338210623,0.0927888681758128,0.418850349425733,5,73.1258225731215,1,"down"
"EPB41L1",0.0667096117221621,0.13872429855524,0.63060244877291,3,17.7537242862859,1,"up"
"EPB41L2",-0.11675857410662,0.0993609233404898,0.239956509943193,4,0,1,"down"
"EPB41L4A-AS1",1.077455114247,5.07019913870049,0.83171116251542,1,NA,1,"up"
"EPB41L4A-AS2",NA,NA,1,0,NA,1,NA
"EPB41L4A-DT",-0.0811780256555396,0.0744023967815884,0.275243249623106,3,0,1,"down"
"EPB41L4B",-0.741465298696972,0.585973640164743,0.205743717668084,2,91.359908478409,1,"down"
"EPB41L5",-0.0657339439346872,0.0759788735009043,0.386950530641244,4,0,1,"down"
"EPB42",-0.0243785968766711,0.135839630082298,0.857571801406399,3,22.2757826766501,1,"down"
"EPC2",-0.169103390178746,0.162075711796013,0.296781376265966,6,77.2912865917592,1,"down"
"EPCAM",-0.0367749233824746,0.0585893123059688,0.530218243813079,6,0,1,"down"
"EPDR1",-0.00895163393676383,0.077477125138164,0.908017865156263,8,48.2382734776187,1,"down"
"EPG5",2.00160401074246e-19,6.77799770085768e-18,0.976441171661242,5,15.2670252387594,1,"up"
"EPGN",-0.0841961346759483,0.0763163657122782,0.269918020591821,7,13.2580604512221,1,"down"
"EPHA1",0.00797675348483555,0.0123559776302989,0.518552365933618,6,0,1,"up"
"EPHA1-AS1",0.278843760321586,0.959784239463587,0.771412679997173,2,0,1,"up"
"EPHA10",-0.0303409133216337,0.115429452282273,0.792664313994286,3,0,1,"down"
"EPHA2",0.0142565029805721,0.0587764172904293,0.808350288899123,7,0,1,"up"
"EPHA3",-0.0326474459929509,0.08460041909063,0.699569467651776,7,36.8747203306637,1,"down"
"EPHA4",-0.0506971249406335,0.0699651589681263,0.468694207087458,10,8.26744637319716,1,"down"
"EPHA5",-0.00926687107146067,0.0459334741276467,0.840115700802555,7,0,1,"down"
"EPHA5-AS1",-0.0167851252099342,0.0387771612287205,0.665115671564505,2,0,1,"down"
"EPHA6",-0.0368603930383739,0.0477934458394383,0.44056250820701,6,0,1,"down"
"EPHB1",-0.0093650506036773,0.129296318924518,0.942258983291865,5,31.1951244798445,1,"down"
"EPHB2",0.0178871648065507,0.0479039223910814,0.70885324210945,7,0,1,"up"
"EPHB3",0.0552854191670896,0.0569122848613945,0.331341907095759,9,0,1,"up"
"EPHB4",-0.043607973410498,0.0765865700115781,0.569088433676279,8,50.2834507774213,1,"down"
"EPHX1",0.106040434596001,0.138462512907357,0.443770205057815,7,89.0525877839307,1,"up"
"EPHX3",-0.0785936507803576,0.21142541844008,0.710092195865956,4,0,1,"down"
"EPHX4",0.0157077015706391,0.0643001065075067,0.807008292664538,6,0,1,"up"
"EPM2A",-0.00531194677948249,0.0662748977253981,0.936117791649508,9,64.4747892622537,1,"down"
"EPM2AIP1",-0.012387193802223,0.0533204678807167,0.816292644619932,8,56.9774860238864,1,"down"
"EPN1",-0.0312088723204753,0.0642797757775494,0.627310225701011,8,59.0957828396344,1,"down"
"EPN2",-0.0488548987497517,0.0480209476766349,0.308979158959855,8,5.27806758445302,1,"down"
"EPN3",-0.0226605211709813,0.0766336203196723,0.767459599401023,7,30.7082446239373,1,"down"
"EPO",0.0661285923870209,0.093227249155855,0.47812166070169,3,0,1,"up"
"EPOP",-0.0377399404683092,0.131701679435879,0.774452111149486,2,0,1,"down"
"EPPIN",0.0291822835722293,0.112863124130072,0.795972054119178,3,0,1,"up"
"EPPIN-WFDC6",-0.060610746224007,0.0688693931344776,0.378814630098216,4,0,1,"down"
"EPPK1",-0.0653002867696815,0.0936227415236886,0.485500466777247,6,12.8719617958376,1,"down"
"EPRS",0.0628710682325416,0.116112315737285,0.588185256880452,4,67.0262902105092,1,"up"
"EPRS1",0.0337739067305774,0.0413160572535079,0.413669988300671,4,0,1,"up"
"EPS15",-0.00329381421213613,0.0665356530743887,0.960517251422545,8,58.44077792805,1,"down"
"EPS15L1",0.0713929492232966,0.0699885002226958,0.307696755489432,9,75.2629209438543,1,"up"
"EPS8",-0.0227486516930996,0.0666486149343184,0.732861039193965,8,16.1469189708792,1,"down"
"EPS8L2",-0.030297025974938,0.0642015680276523,0.636994765624145,9,41.410022625379,1,"down"
"EPS8L3",-0.0206666475472443,0.0689865957686714,0.764501487296849,4,0,1,"down"
"EPSTI1",0.0275819697442115,0.0383249881012867,0.471718149430024,9,11.4775164675763,1,"up"
"EPT1",0.601539872931215,2.78673774639376,0.829098370260844,1,NA,1,"up"
"EPX",-0.0155557187792863,0.0478270706480725,0.744992438294791,6,0,1,"down"
"EQTN",-0.0876067942256675,0.0690039989514564,0.204230676152417,6,15.3027375370906,1,"down"
"ERAP1",-0.0458567018667507,0.0654849975418124,0.483763254844201,8,51.1563798990716,1,"down"
"ERAP2",-0.0279357319950024,0.0622086915485232,0.653384930962089,4,52.3287700980858,1,"down"
"ERBB2IP",0.32540703533452,0.267717299391974,0.224180207185185,1,NA,1,"up"
"ERBIN",-0.125276108707982,0.116785355291389,0.2834039799028,3,84.8755878511769,1,"down"
"ERC2",-0.152996485010652,0.152713586292564,0.316414846836134,5,0,1,"down"
"ERCC1",0.0338139112360249,0.0700397420735154,0.629250690168791,9,65.5522463847281,1,"up"
"ERCC2",0.0160000820258682,0.0427085131451224,0.707932319049397,9,37.5810792551476,1,"up"
"ERCC3",0.0184309879901261,0.0423602270892496,0.663488932155225,9,33.4860224763452,1,"up"
"ERCC4",0.0874577319067796,0.0887720156780063,0.32452837404659,8,55.4325738732073,1,"up"
"ERCC5",0.184359477693398,0.144841703576394,0.203076873147622,7,63.8800176241011,1,"up"
"ERCC6",-0.0755773390823963,0.0704126363963725,0.283114518162651,6,0,1,"down"
"ERCC6-PGBD3",2.30237608574916,4.61002380818474,0.617477727369645,1,NA,1,"up"
"ERCC6L",0.0115565704279873,0.0466062804073308,0.804164075212984,9,0,1,"up"
"ERCC8",-0.0209461711369791,0.0635401949766751,0.741662703101434,9,0,1,"down"
"ERF",-0.0022869276235881,0.0260082638528574,0.929931671158292,9,2.48517392319613,1,"down"
"ERFE",0.0111143595254142,0.0584392790499334,0.849163021936741,3,0,1,"up"
"ERFL",-0.30827087087753,2.05445071059341,0.880724959429711,2,0,1,"down"
"ERG",0.016150191480543,0.0529572218170368,0.760391481382904,9,0,1,"up"
"ERGIC2",0.0193158162497178,0.0632479235622584,0.760062721086698,8,41.6194592021423,1,"up"
"ERGIC3",-0.0171496309711989,0.0481632377131364,0.721785858945485,8,51.3248311806592,1,"down"
"ERH",0.0719942436713994,0.091642867244064,0.432104376574624,8,80.8020192085275,1,"up"
"ERI1",-0.00886607668692398,0.0210454307898963,0.673548634358097,8,1.25266298421111,1,"down"
